sb1,sb2,sb3,sb4,sb5,sb6,sb7,sb8,sb9,sb10,sb11,sb12,sb13,sb14,sb15,sb16,sb17,sb18,sb19,sb20,sb21,sb22,sb23,sb24,sb25,sb26,sb27,sb28,sb29,sb30,sb31,sb32,sb33,sb34,sb35,sb36,sb37,sb38,sb39,sb40,sb41,sb42,sb43,sb44,sb45,sb46,sb47,sb48,sb49,sb50,sb51,sb52,sb53,sb54,sb55,sb56,sb57,sb58,sb59,sb60
0.15174035403448077,0.1841145282444685,0.44040900089581797,0.055534753518733153,0.0069329807455499196,0.035248831101170358,0.0020159900001147425,0.39289161132714806,0.49762778903923804,0.0047513088813709754,0.0047008205386247373,0.33978681602449046,0.25278804170588381,0.0054000061544479906,0.082742889169938064,0.0,0.030370514861605049,0.0047574650093482945,4.6404248477970206e-05,0.0,0.0,0.010919319657135903,0.00084094120346129512,0.27119912274474783,0.41670028103683587,0.13009257932677495,0.35838515945195876,0.036130031506896892,0.1903601482256822,0.057588853734530113,0.098838956210068066,0.04691949701164573,0.16577056233863779,0.060884163170783039,0.00054892068915452722,0.0706230254812098,0.078941372642207658,0.13479936104977513,0.97523820663607907,0.24731681222329743,0.53239131824890928,0.96379423460573421,0.06903864029946416,0.47110349954340308,0.014316653395590866,0.17185676109301379,0.19023162157975732,0.12803651888477457,0.030155559869911489,0.49166576819505925,0.12472442378032225,0.10390525560433506,0.199201730714127,0.00038800152191300561,0.0,0.02237130533227779,0.0086681819982601487,0.0092372264797931664,0.049622778495847585,0.034783423789494922
0.15008084700941426,0.18364627466897177,0.44194147411019047,0.055811568746382101,0.0057038940151436001,0.034164578291893836,0.0018132027279751549,0.39488308463335625,0.50014258930641275,0.0045933901752474651,0.0044870068583487011,0.34020718779611464,0.25344912984822254,0.0051946136930407808,0.081130491539445349,0.0,0.030498853549168467,0.0046206378425117768,4.3696574785698654e-05,0.0,0.0,0.010754060113479758,0.00074444971650285759,0.27065762504001784,0.41746460038020666,0.12870902403576906,0.35905790339666405,0.034216179437240361,0.19052864737977687,0.055784058951139186,0.098788618744611589,0.046335747608597426,0.16584650226098271,0.059867897931521502,0.00054095962128742725,0.071677131785966089,0.079201931361318798,0.13264196795302632,0.97523263955033779,0.24666668467401714,0.53487083139603586,0.96818128678555093,0.068896381405596396,0.47320964727570652,0.015093382421127798,0.17258743331268156,0.19072126748897594,0.12921027723204281,0.030444661789677176,0.51417527645857619,0.12533985374139078,0.10756875979109153,0.20086559164973014,0.00036119970282565248,0.0,0.021901624094597363,0.0082063657706212233,0.0089535815618159917,0.049471376200603663,0.034248280836002558
0.14894295456898349,0.18318685356505476,0.44350086612957995,0.056100031608732365,0.0047885005158115578,0.033094898040682004,0.0015082245277212561,0.39632089903585888,0.50268745066251941,0.0044386698455088575,0.0042780303956758692,0.340642632630547,0.25412790273331559,0.0049920960643427808,0.079534455155422554,0.0,0.030634633197422618,0.0044847318475744738,2.1829452846067649e-05,0.0,0.0,0.010590859123118376,0.00065299223529865873,0.26965238066593467,0.41873807744375613,0.12732770677233823,0.35975259056239239,0.032619945409054711,0.19071124872082215,0.053997137808022073,0.098748647558932159,0.045880852260804489,0.16593621035596451,0.058970292827336249,0.0005321852011094118,0.072759140496278657,0.079475274402195456,0.13077429967480275,0.97493717647182265,0.24562844031918935,0.53706964206259966,0.97137028116474666,0.068762349287864913,0.47508747453236455,0.015903554833485802,0.1733171217736667,0.19122900881353688,0.1304144273650065,0.030743047103696484,0.53654224608647505,0.12597237111921966,0.11135740457411139,0.20256360227839865,0.00031959981825321199,0.0,0.021457092971871056,0.0077553638094158767,0.0086731564033260804,0.049345761769087643,0.033718568369172176
0.14730022974496418,0.18273593307744507,0.44508120030779269,0.056398854991946031,0.0039068757358124758,0.031943985880249298,0.0013339772394716373,0.39837057282429567,0.50527044871232518,0.0042878158260309836,0.0040756644510791216,0.34109689229149909,0.25482872694847558,0.0047579407503672462,0.077947014506613302,0.0,0.030778031081904123,0.0043521692879632395,2.0697532837666962e-05,0.0,0.0,0.010430095271968039,0.00056608292618052277,0.26912508774015248,0.41954052252819252,0.12558583264738252,0.36046522551479682,0.031049619301064323,0.19091066639488941,0.05182669913460413,0.098719895357461049,0.045434210227444545,0.16593198455251582,0.058079836272764113,0.00052098639498631902,0.073849583109992623,0.079761640748430535,0.12891115034746473,0.97490718766624784,0.24499585632340073,0.53960799541091309,0.9738720618564104,0.068637163744286731,0.47725660368080475,0.016704869687703468,0.17409448731823829,0.19175592711948178,0.13164851147744508,0.031053676211193215,0.55886069281893891,0.12662591327232223,0.11527030735588209,0.20429632416323643,0.00029661953106286439,0.0,0.021017125515206875,0.0073147274701101314,0.0083964893226967478,0.049226926409244316,0.033194095748539203
0.14566336775739791,0.18229506945637422,0.44668461573094626,0.056710224411223739,0.0027716300750106073,0.030907749889105877,0.0011716007964621602,0.39985525271966099,0.5078818708415157,0.0041406525970388835,0.0038793634505111187,0.34157068079455893,0.25554772816027976,0.0045671089342796374,0.076134425684518323,0.0,0.03091686271623436,0.0042247855271177887,1.93015230659809e-05,0.0,0.0,0.010272166043829035,0.00047427055133445752,0.26861294452967727,0.42086310335187582,0.12422133178219186,0.36089836924465973,0.029214345591515558,0.19112342197702462,0.050074767655681883,0.098701589278440138,0.044993454209598861,0.16605369858831959,0.057198274219118328,0.00050923059010426184,0.074995450792149518,0.080061817566455751,0.1267869454639611,0.97421514893754457,0.24436997913453509,0.54218084136075995,0.97533680077461482,0.068520498532835608,0.47945268126207891,0.01764950152575212,0.1748948392132382,0.19230312966618587,0.1329115479296237,0.031377818372232989,0.58105739534621503,0.1273000196147332,0.11932879054780426,0.20606593554835106,0.00027110804112448207,0.0,0.020583020602797725,0.0068846731642292023,0.0081164360323956776,0.049115035850553303,0.032667501927463469
0.14454841132918991,0.18186650924727049,0.44888409750863945,0.057034874519723458,0.0019657182787874701,0.029887411414470186,0.0010221380851976856,0.40195760605220454,0.51052704624106127,0.0039253319525393562,0.0035779828732582612,0.34177297619713065,0.25629061277240567,0.0043806254551139135,0.074577950651816743,0.0,0.031082632732507394,0.0041032518889844724,8.1663442558035676e-06,0.0,0.0,0.010116076279490393,0.00040110263381832939,0.26762335262384962,0.4216989451057353,0.12286873243496714,0.36165466276402158,0.027698268241986415,0.19110593617307339,0.047932714744402041,0.098695627982350168,0.04456006035772838,0.16619369146960769,0.056326468822318759,0.00047451305268031646,0.0761732919914484,0.080368839262433198,0.12494812506593883,0.9741527558718267,0.24335865439073046,0.54447157229399601,0.97542210297330589,0.068414185589175086,0.48142107883741436,0.018697038189643283,0.17572011196592291,0.1928646851729614,0.13419073288256708,0.031701341278539706,0.60314584988776698,0.12799217346840625,0.12352768462945915,0.20787441224355713,0.00024481571136423234,0.0,0.020155646321684421,0.0064623650602616779,0.0078527808520488032,0.049007038976327896,0.032159467916747266
0.14292440885958047,0.18144674481570533,0.45054160347030342,0.05737346808559806,0.0010863202038358965,0.028793466048563567,0.00080522926068956008,0.40348967923976758,0.51320310510630873,0.0037892975360344734,0.0033969636741538562,0.34228869170797116,0.25705294124878864,0.0041986062713852152,0.073033879007684349,0.0,0.031259403823410747,0.0039874050835845094,7.6659540878292206e-06,0.0,0.0,0.0099691810081247341,0.00033289050670920055,0.26713238429757047,0.42305670950874763,0.12152216147443495,0.36242868809772105,0.02621231678480462,0.19135336839941858,0.046217433279925065,0.098519603957870266,0.044022370612047598,0.16634638222456163,0.055368183786244717,0.00046429066139375152,0.077384452676884083,0.080705503983478463,0.1228380253370432,0.97379122968578757,0.24275444496633145,0.54710252584112651,0.97537088287505902,0.068180751743676993,0.48368757549520081,0.019845898177688427,0.17657002946154707,0.19345989495979954,0.13552648924701324,0.032056438520429102,0.62504389189194898,0.1287160147972104,0.12787570366684936,0.20972352133328795,0.00021546062089926313,0.0,0.01973299805217036,0.0060585441975669705,0.0075939077311500264,0.048916280876706165,0.031659491041455559
0.14131250347077773,0.18103523511570438,0.45221998361564253,0.057724667540982794,0.00060139746984234194,0.027810579882230079,0.00068606769932399222,0.40564837638509421,0.5159074496184346,0.0036570891607582323,0.0032217408754710215,0.34282104729952262,0.25784011315620381,0.003995664301423639,0.071506587915773967,0.0,0.031447118119600992,0.0038772913893852668,2.1910968631403816e-06,0.0,0.0,0.0098287384065500905,0.00026953896617914477,0.26665189885817286,0.42393242416388011,0.11980774038755541,0.36322785168265997,0.024458759564146632,0.19161997672787934,0.044515148675800198,0.098542466321111008,0.043608270163818956,0.16652159101802819,0.054523669510752666,0.00045251163726153771,0.078630352097726161,0.081058440393474679,0.12103036388199956,0.97369721463737147,0.24216577042826906,0.5497677263439108,0.97530389585836963,0.068099327298995191,0.48598005993832716,0.021090852713881371,0.17743875611919521,0.19407884913788462,0.13689759271976962,0.032427844493545216,0.64675252174297548,0.12946152653264362,0.13237889906929812,0.21161893655180838,0.00019173658683812521,0.0,0.019322134675580867,0.0056673873716889976,0.0073403485668099826,0.048835246299521941,0.031166347216651322
0.13970799020068034,0.18064071517438346,0.45392085743256044,0.057816312740371169,0.0001720489780252119,0.026846782914263373,0.00057732063856084286,0.40722247275788931,0.51864717776689417,0.0035282056761784331,0.0030525570357676978,0.34337621006907704,0.25864998959210433,0.0038255228944243506,0.069763305231207454,0.0,0.031644075919638845,0.0037729317086755746,2.090775120088619e-06,0.0,0.0,0.0096964333473151757,0.00021296036459396924,0.26568921678367635,0.4248229942354147,0.11848557512230073,0.36374465155219438,0.023030756317296428,0.19190621911414774,0.042429453687036697,0.098579978948701255,0.043205257987628323,0.16671436468360684,0.053690218893412793,0.0004401624881087726,0.079906881921078449,0.081430285335700847,0.11894621600043988,0.97329889942627923,0.24118178194873346,0.55214560905976873,0.97492446027928381,0.068030162712797979,0.4880384359120809,0.02238482780180874,0.17834461872850299,0.1947208409993684,0.13830498875425562,0.032816542867653974,0.66826083230640232,0.13023830970841033,0.13704275785704081,0.21355974353197218,0.00016912246318385776,0.0,0.018922176312185218,0.005291531215208296,0.0070958047817389919,0.048768569527072654,0.030686096736496995
0.13811805338562802,0.18025724682221353,0.4556508483352173,0.058198793068367435,2.1768307551835167e-05,0.025814800199407427,0.00042376683295162402,0.40943242028457671,0.52100018636762846,0.0033395922388431095,0.0028903020136960768,0.34395484112901414,0.25948686500529144,0.0036604948883218347,0.068270775487444091,0.0,0.031860907852780541,0.0036747109046180288,1.8283990611998401e-06,0.0,0.0,0.0095725258534684644,0.00016428652243950369,0.26523662461838649,0.42625284129596813,0.11717511001431889,0.36459327047260737,0.02133648236498081,0.19221260338156682,0.04077065282727687,0.098632913948316317,0.042811005067514146,0.16692786958453981,0.052867280063354102,0.00042685541679397896,0.081230482969227719,0.081824006372948399,0.11716524306682494,0.97316953437717535,0.24061819979495824,0.55487199049941993,0.97482360704712456,0.067973150807163096,0.49040111848656492,0.023801504877252581,0.17928184522370816,0.19539456565215543,0.13974293147127079,0.033219501127873835,0.68954522293480724,0.1310445513591888,0.14187479241726753,0.21554614255820453,0.00014791961978657988,0.0,0.018533569628782217,0.0049309504970996947,0.0068597275841563807,0.048716570388162898,0.030218570097132458
