sb1,sb2,sb3,sb4,sb5,sb6,sb7,sb8,sb9,sb10,sb11,sb12,sb13,sb14,sb15,sb16,sb17,sb18,sb19,sb20,sb21,sb22,sb23,sb24,sb25,sb26,sb27,sb28,sb29,sb30,sb31,sb32,sb33,sb34,sb35,sb36,sb37,sb38,sb39,sb40,sb41,sb42,sb43,sb44,sb45,sb46,sb47,sb48,sb49,sb50,sb51,sb52,sb53,sb54,sb55,sb56,sb57,sb58,sb59,sb60
0.65595407934625438,0.35349830060907461,0.1436140213657984,0.075934242122057113,0.92424837633933543,0.89281369994768445,0.16341365364850582,0.07020636849057138,0.048328054139516755,0.084500531044002486,0.18421773676176206,0.2552787428804878,0.18504927122594322,0.032964697523133829,0.78963512644451916,0.99090960889504587,0.020541890861304687,0.026523468498928487,0.0061078858201351789,0.0,0.00082514707868427061,0.012747146187519633,0.040922131283567191,0.34665613300031911,0.12899657601438777,0.60566699534987134,0.21198784073243909,0.92774516966016884,0.22657988592728973,0.87861062446921712,0.20516639815352322,0.30389540257478326,0.19287395741970684,0.50097523357805329,0.0,0.0054663496503997572,0.064414955575419708,0.74538392919897989,0.0,0.40089700915242066,0.089241968801004004,0.0,0.14720302928731599,0.10702040236738627,0.0,0.096287385473363268,0.096699275898335657,0.028756824339845891,0.0053555070703778128,0.0,0.057667635738810431,0.0,0.03330594671530715,0.0001985159325665726,0.97917188960467716,0.12826639126411088,0.51646139010674341,0.050252692203927689,0.040420837202672776,0.16086663327498169
0.65359109756125078,0.35258321466496145,0.14391387641356496,0.075870531859941817,0.92370672584713687,0.88953188045836096,0.16063465623507761,0.070839482366043205,0.049081077679627126,0.083691374831154255,0.18229176255142601,0.25444456358321133,0.18471699151108564,0.032665474489395496,0.78690632202150224,0.99086921879030054,0.020430629851683292,0.026329228108522312,0.006106320129248108,0.0,0.00083656940993935992,0.01266925598179704,0.040340573458174378,0.34610261413521187,0.12954140295428804,0.60310158267717029,0.21186942442016959,0.92767281116494515,0.22560149922029069,0.87695588654510193,0.20446312963504032,0.30189014628160088,0.19214120677176152,0.49787343356832042,0.0,0.0054719248616651702,0.064207780996004563,0.74280001743910762,0.0,0.39987244168192743,0.089721822220235808,0.0,0.14650936865986824,0.10739203281676052,0.0,0.096041877835475797,0.096360710859165269,0.028762511311295275,0.0053293641881398202,0.0,0.057524643898787378,0.0,0.033290602295085431,0.0002312869919264194,0.97593648682991363,0.12713971306741464,0.51232844141184286,0.049790578137594931,0.04022970701066908,0.15972600374257973
0.65138552192108701,0.35102421042157439,0.14421909792644261,0.075779888146682878,0.92367978394615968,0.88578581249712607,0.15798822713963495,0.071466073071858663,0.049093798068046764,0.082836665240379026,0.18007483128652674,0.25407520824795349,0.18437376682913134,0.032186274979686534,0.78404022560732989,0.99068495553765346,0.020419643606403345,0.026041575628138473,0.0060908658270426835,0.0,0.00082430503278344458,0.012590647941174633,0.039756171806365009,0.34550699982621502,0.13008316100589173,0.60101766913600585,0.2117503892487749,0.92840957893184217,0.22494062995991371,0.87503155231212448,0.20372664957368072,0.300100471321466,0.1913940424808285,0.49485207919622515,0.0,0.0055530724911376705,0.063932660574893593,0.74064252230888639,0.0,0.3982580983214577,0.09022814500681145,0.0,0.14578488226649661,0.10777102981596702,0.0,0.095753838673602765,0.095977382210632761,0.028748604754029593,0.0053626075135099829,0.0,0.057379868275666039,0.0,0.033311299387273577,0.00018164575903454236,0.97237751135038519,0.12606384772230383,0.50805233959101181,0.04921160568098569,0.039911655124072964,0.15853923072515691
0.64911475739122837,0.35003620493742083,0.14399598482805287,0.075229570985226119,0.92363520550061551,0.8820811909287869,0.15513775220263398,0.072062401558551731,0.049826932241372926,0.081790558226714036,0.17795609235950058,0.2537035120928865,0.18366847998287861,0.031842450633103293,0.78105825432509157,0.99062632835956521,0.020302994553157021,0.025824516070443553,0.006063111772777097,0.0,0.00078883254295043109,0.012429609316141062,0.039099567866508568,0.34487935832135652,0.13062042475316815,0.5988437239267913,0.2110602638319698,0.92827540608293413,0.22426144497226613,0.87291757183006913,0.20255111842697099,0.29813506684632635,0.19048564858924039,0.49153267016548796,0.0,0.0056360709147196689,0.063722630519749315,0.73838870532355694,0.0,0.397162033128654,0.090269411787241877,0.0,0.14476951965373189,0.10816258065692019,0.0,0.095521955439362954,0.095607445961381127,0.028703479847939497,0.0053361653017754435,0.0,0.057169477785559961,0.0,0.033300259714199476,0.00020283456716120457,0.968339249478816,0.12484775418928303,0.50329321781701586,0.048682127984155672,0.039688340096363683,0.15721079920425951
0.64658760176037999,0.34901077951359999,0.14433962774030409,0.075068258015088055,0.92436686736111717,0.87784267993426035,0.15217664375964823,0.073411833370330096,0.050578500779269515,0.080855499804468864,0.1757503841093416,0.25333586616277531,0.18331557006167104,0.031476566471173063,0.77758627117345414,0.99055903894865394,0.02027831594906896,0.025586180400098791,0.0058440439901216923,0.0,0.00073394040125433779,0.012332532539332825,0.038770308138659546,0.34422867830642961,0.13115463156524607,0.59659124312425915,0.2109335127911508,0.92811326000910832,0.22356476785726798,0.87065604634235816,0.20175389631211563,0.29592125868235153,0.18971417878622124,0.4880759215865596,0.0,0.0056468971754232138,0.063509242355618778,0.73580207055832525,0.0,0.39604562524058651,0.090778108428513984,0.0,0.14398415848650067,0.10853543714596883,0.0,0.095261703299218611,0.095268575084255944,0.028712759397348055,0.0053693387669931465,0.0,0.05703097772189545,0.0,0.033347742689796886,0.00022292134907040794,0.96373033675751374,0.12368576985094124,0.49807384825977075,0.048147537071713924,0.039453641765176316,0.15593437296494789
0.6439860057575405,0.34723139228098887,0.14463554067612064,0.074918513091290551,0.92389638792219175,0.8737286557814361,0.14914477258229086,0.074023172632167844,0.051338624946629038,0.079885940196134569,0.17327925916683087,0.25296430543891385,0.18288853041596687,0.030925338853448683,0.77434964125339245,0.99058700052365722,0.020257257035925545,0.025266874147748503,0.0057887488526438382,0.0,0.00066352560011977396,0.012230031511406713,0.03790820465749143,0.34353991549275742,0.13168932280483647,0.59427512763944323,0.21073150001321386,0.92875403913195487,0.22277704716876093,0.86794253902547736,0.20085519823223774,0.29392991388323075,0.18893467282422233,0.4847167921192585,0.0,0.0057338247304656526,0.063233254212184203,0.73337824855419553,0.0,0.39489967309721691,0.091343594778978174,0.0,0.14312276612503538,0.10847167949691283,0.0,0.095040126165868197,0.094931212122259134,0.028721610560318776,0.0053981826989325252,0.0,0.056894858012142766,0.0,0.033402679756469558,0.00023938110852311754,0.95878376560287504,0.12244173915415003,0.49278042701605429,0.047592991995929562,0.039123284050078408,0.15462066193453697
0.64157798782664921,0.34615421136754948,0.14499242078029986,0.074748932352882116,0.92457082683267156,0.86943489641495375,0.14602091926516225,0.074635621902487626,0.052101772328650202,0.078851523575440827,0.1708570736218224,0.25204520638350197,0.18253270121013643,0.030522825222515853,0.77069787851061389,0.99037341880076768,0.020233015739081556,0.025018379923875077,0.0057242613196891376,0.0,0.00083754156522693104,0.012123387211773529,0.037029108688728836,0.34269583548524912,0.13298392314153801,0.5916494771127816,0.21060364509339655,0.92820829748249423,0.22174782482888192,0.86542190383398543,0.20000294361222373,0.29187950260006706,0.18807477663954869,0.48125692902985884,0.0,0.0058170664339074743,0.062997268607394893,0.7308912907645333,0.0,0.39358186009078117,0.091924732603206452,0.0,0.14228553541919775,0.10890500291557205,0.0,0.094779361208051804,0.094551032414099304,0.028725920763270529,0.005426134805776129,0.0,0.056761247696474393,0.0,0.03345074855487596,0.00017441414475126378,0.95327598195625596,0.12120507869054428,0.48726299086428732,0.04693248744664421,0.038859704455899334,0.15321096139189305
0.63912149157141607,0.34491353610053227,0.1453080508887592,0.074532405793833523,0.92523782222427475,0.86460108469865327,0.14297267907862807,0.075929395374481415,0.052846746578377811,0.077816129430309397,0.1684352368388575,0.25168016994564885,0.18182792708432788,0.03010255587067609,0.76724564363548309,0.99076726755857203,0.020199374937181578,0.024751914241059263,0.0056469442051611416,0.0,0.00071490808920571117,0.012007047405281192,0.036517853796166566,0.34196032968210166,0.13351600939798139,0.58918269067420137,0.2104787475256224,0.92879917763544595,0.22102685995953722,0.86278227786363482,0.19905539911044925,0.28966925074089522,0.1871336091248291,0.47752578906201021,0.0,0.0059057110198980928,0.062783881474580361,0.72804089655273763,0.0,0.39291340719907886,0.092482611104928766,0.0,0.1414261104297995,0.10931014977283106,0.0,0.094538718696089319,0.094182863079046206,0.028743683738526787,0.0054551203118702596,0.0,0.056609176346681674,0.0,0.033519324130979411,0.00018140732850202386,0.94729388602596709,0.11993577803984215,0.48127656777623806,0.046325163963512155,0.038602821018856918,0.15182390207731755
0.63638609030368831,0.34378746274961403,0.14570196450047232,0.073908881384971939,0.92549892861877181,0.85992127608674329,0.13990424400604745,0.076541916882494412,0.052909389034807491,0.076723562506215079,0.16588982327564172,0.25122348040259362,0.18139932054561558,0.029655500913624462,0.76337161759976691,0.99028897598019749,0.020075882955319528,0.024486412766946252,0.0055618690978952896,0.0,0.00085438529440083708,0.011822986167773081,0.035505651003790488,0.34107765080967817,0.13399900072249377,0.58642517725085574,0.21027682800513509,0.92901033148488565,0.22021023420414557,0.86026567810610244,0.19816045437984697,0.28751474364200341,0.18626349104199311,0.4738878853979232,0.0,0.005992275737302614,0.062547038808129229,0.72590071253906197,0.0,0.3915567227197827,0.093561151089606123,0.0,0.14049159517256515,0.11024829261602563,0.0,0.094340581821887579,0.093853886987714602,0.028767310948503554,0.0054787540998919538,0.0,0.056482463731807951,0.0,0.033594262877250411,0.0001851813057512748,0.94070749825656441,0.11859179653023015,0.47529243641624125,0.045719546709153361,0.038339317085302929,0.15034904713283018
0.63386453521302732,0.34249976541791188,0.14605142473974858,0.073665757237396601,0.92541755794676039,0.85472593342941783,0.13653628146190291,0.077815711621848985,0.053675461800003099,0.075637366811566561,0.16335735555388095,0.25087232029338091,0.18097408782596897,0.029205834943633643,0.75969776611006912,0.99028662352823837,0.020037996077451541,0.024204064255190456,0.0054667775723290452,0.0,0.00068763509889731235,0.011697268742306668,0.034870718665496368,0.34106342648106036,0.13532472930361769,0.58384071337976495,0.21015922958769637,0.92955875140711908,0.21938956172544327,0.85739972813659504,0.19717037442429811,0.28520449082575428,0.18545421200781109,0.46998773141739841,0.0,0.0060829937772738591,0.062335930801149173,0.72291762518691405,0.0,0.39033128196090938,0.09416312960272577,0.0,0.13953924273560159,0.11068456921178801,0.0,0.094111753420322852,0.093488176639920623,0.028781399423381062,0.0055079711170131053,0.0,0.05633760787533533,0.0,0.033663451311583714,0.00018606811527623632,0.93364934494628082,0.11722151674451456,0.4689055097190144,0.045082555415480167,0.038054774195820651,0.14890345589872969
